"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"473234","Movie","Arjun Reddy","Sandeep Reddy Vanga","Vijay Deverakonda, Shalini Pandey, Rahul Ramakrishna, Kamal Kamaraju, Kanchana","India","2017-08-25","2017","7.2","","Drama, Romance","te","When his girlfriend is forced to marry another man, a troubled young surgeon begins to self-destruct.","7.49","101","7.2","780000","8000000"
"439128","Movie","Newton","Amit Masurkar","Rajkummar Rao, Pankaj Tripathi, Anjali Patil, Raghubir Yadav, Mukesh Prajapati","India","2017-09-22","2017","7.1","","Comedy, Drama","hi","A government clerk on election duty in a conflict-ridden jungle of Central India tries his best to conduct free and fair voting despite the apathy of security forces and the looming fear of guerrilla attacks by communist rebels.","7.323","137","7.1","0","0"
"467106","Movie","Bareilly Ki Barfi","Ashwiny Iyer Tiwari","Kriti Sanon, Ayushmann Khurrana, Rajkummar Rao, Rohit Choudhary, Pankaj Tripathi","India","2017-08-17","2017","6.8","","Comedy, Romance","hi","Bitti Mishra is a bohemian Bareilly girl who falls deeply in love with Pritam Vidrohi, an author because she admires his progressive way of thinking. Finding him though proves to be as hard as looking for a needle in the haystack. So Bitti seeks the help of the local printing press-owner, Chirag Dubey on her journey of love.","7.261","171","6.8","2740700","8050806"
"442405","Movie","The Ghazi Attack","Sankalp Reddy","Kay Kay Menon, Rana Daggubati, Atul Kulkarni, Taapsee Pannu, Amitabh Bachchan","India","2017-02-17","2017","7.0","","Action, War, Thriller, History","te","India’s first underwater war film tries to decode the mystery behind the sinking of Pakistani submarine PNS Ghazi during the Indo-Pak war of 1971.","7.028","89","7.0","1900000","4300000"
"464458","Movie","Ittefaq","Abhay Chopra","Akshaye Khanna, Sidharth Malhotra, Sonakshi Sinha, Mandira Bedi, Mir Sarwar","India","2017-11-03","2017","6.9","","Crime, Thriller, Mystery","hi","Police officer Dev investigates a double murder case that has only two witnesses - an acclaimed writer Vikram and a young homemaker Maya, who also happen to be the prime suspects in the case. He finds himself being torn between their own version's of what happened on the fateful night, and takes it upon himself to figure out the real story and capture the real murderer.","6.974","104","6.9","4400000","7900000"
"452447","Movie","Spyder","A.R. Murugadoss","Mahesh Babu, Rakul Preet Singh, S. J. Suryah, Bharath Srinivasan, RJ Balaji","India","2017-09-27","2017","5.4","","Action, Thriller","ta","A surveillance expert who wants to help people comes across a foe who is the very definition of evil. Can he stop the man before he destroys everything?","6.924","58","5.4","0","27053505"
"420279","Movie","Monster Island","Leopoldo Aguilar","Phillip Adrian Vasquez, Nancy Sullivan, Katie Leigh, Fiona Hardingham, Wally Wingert","India, Mexico","2017-07-21","2017","5.3","","Animation, Adventure, Family, Comedy","en","Young Lucas finds out he's not really a human after he surprisingly transforms into a monster in front of the most popular kids at school. His search for Monster Island and his real roots takes him on a fabulously scary journey that puts him face to face with more tentacles, fangs and far-out situations than he can shake one of his new wings at.","6.878","59","5.3","0","1913973"
"480810","Movie","Shaadi Mein Zaroor Aana","Ratnaa Sinha","Rajkummar Rao, Kriti Kharbanda, Navni Parihar, Govind Namdeo, Nayani Dixit","India","2017-11-10","2017","6.8","","Romance, Family","hi","Satyendra aka Sattu and Aarti meet for a proposed arranged marriage and fall in love in the process. On the night of their marriage, an unexpected turn of events turns their world upside down. Set in the backdrop of India's civil services, Shaadi Mein Zaroor Aana explores the challenges that Satyendra and Aarti face as a middle-class couple in India.","6.875","76","6.8","0","0"
"441875","Movie","Toilet: A Love Story","Shree Narayan Singh","Akshay Kumar, Bhumi Pednekar, Anupam Kher, Sudhir Pandey, Rajesh Sharma","India","2017-08-11","2017","6.8","","Comedy, Drama, Romance","hi","A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.","6.811","192","6.8","3700000","13800000"
"463821","Movie","The House with a Clock in Its Walls","Eli Roth","Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan, Renée Elise Goldsberry","Canada, India, United States of America","2018-09-15","2018","6.2","","Fantasy, Family, Comedy","en","When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.","24.948","2173","6.2","42000000","131523093"
"538858","Movie","Tumbbad","Rahi Anil Barve","Sohum Shah, Mohammad Samad, Harsh K., Jyoti Malshe, Dhundiraj Prabhakar Jogalekar","India, Sweden","2018-10-12","2018","7.5","","Fantasy, Horror","hi","India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.","21.387","259","7.5","0","0"
"540468","Movie","Geetha Govindam","Parasuram Petla","Vijay Deverakonda, Rashmika Mandanna, Vennela Kishore, Subbaraju, Rahul Ramakrishna","India","2018-08-15","2018","6.8","","Romance","te","Vijay Govind, a young college lecturer who dreams of marriage falls for Geetha, a level-headed woman who's wary of strangers and isn't easy to convince. While things seem to go smoothly, Vijay makes a terrible mistake which not only derails any hope for his love story, but also potential repercussions with his family.","19.677","70","6.8","0","0"
"534780","Movie","Andhadhun","Sriram Raghavan","Ayushmann Khurrana, Tabu, Radhika Apte, Manav Vij, Zakir Hussain","India","2018-10-05","2018","7.6","","Crime, Mystery, Thriller, Comedy","hi","A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.","18.045","525","7.6","4500000","40000000"
"564147","Movie","K.G.F: Chapter 1","Prashanth Neel","Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois, Anant Nag","India","2018-12-20","2018","7.392","","Action, Thriller, Adventure, Crime","kn","A period drama set in the 1970s, KGF follows the story of a fierce rebel who rises against the brutal oppression in Kolar Gold Fields and becomes the symbol of hope to legions of downtrodden people.","17.209","227","7.392","0","0"
"432527","Movie","Padmaavat","Sanjay Leela Bhansali","Deepika Padukone, Ranveer Singh, Shahid Kapoor, Jim Sarbh, Aayam Mehta","India","2018-01-25","2018","6.9","","Drama, History, Romance","hi","Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.","16.538","273","6.9","31000000","81673897"
"530154","Movie","Lust Stories","Anurag Kashyap, Zoya Akhtar, Dibakar Banerjee, Karan Johar","Kiara Advani, Radhika Apte, Akash Thosar, Randeep Jha, Bhumi Pednekar","India","2018-06-15","2018","6.2","","Drama, Romance","hi","An anthology of four stories that sheds light on modern relationships from the viewpoint of the Indian woman.","14.032","125","6.2","0","0"
"518497","Movie","Sir","Rohena Gera","Tillotama Shome, Vivek Gomber, Geetanjali Kulkarni, Rahul Vohra, Divya Seth Shah","India, France","2018-09-20","2018","7.1","","Drama, Romance","hi","A prosperous young Indian man falls in love with his servant, a widow with the dream of becoming a fashion designer.","12.632","102","7.1","0","0"
"496328","Movie","Sanju","Rajkumar Hirani","Ranbir Kapoor, Paresh Rawal, Vicky Kaushal, Anushka Sharma, Dia Mirza","India, United States of America","2018-06-29","2018","7.2","","Drama, Comedy","hi","Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.","12.398","194","7.2","21918618","67414985"
"440298","Movie","Cold War","Paweł Pawlikowski","Joanna Kulig, Tomasz Kot, Borys Szyc, Agata Kulesza, Cédric Kahn","Poland, United Kingdom, France, Belgium, India","2018-06-08","2018","7.4","","Romance, Music, Drama","pl","A man and a woman meet in the ruins of post-war Poland. With vastly different backgrounds and temperaments, they are fatally mismatched and yet drawn to each other.","12.129","1483","7.4","4954500","18754051"
"407447","Movie","The Extraordinary Journey of the Fakir","Ken Scott","Dhanush, Bérénice Bejo, Erin Moriarty, Barkhad Abdi, Gérard Jugnot","Belgium, France, India, Singapore, United States of America","2018-05-09","2018","6.9","","Comedy, Adventure, Drama","en","Ajatashatru Lavash Patel has lived all his life in a small Mumbai neighborhood tricking people with street magic and fakir stunts. He sets out on a journey to find his estranged father but instead gets dragged on a never-ending adventure.","11.129","292","6.9","0","3267486"
"412862","Movie","Ratsasan","Ram Kumar","Vishnu Vishal, Amala Paul, Suzane George, Kaali Venkat, Radha Ravi","India","2018-10-05","2018","7.401","","Thriller, Crime, Mystery","ta","A serial killer is murdering school girls, and a newbie cop has to track him down before the victim count increases.","11.031","156","7.401","0","0"
"491629","Movie","Raazi","Meghna Gulzar","Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma, Ashwath Bhatt","India","2018-05-10","2018","7.2","","Thriller, Action, Drama, History","hi","An Indian spy is married to a Pakistani military officer during the Indo-Pakistani War of 1971.","10.437","166","7.2","4500000","23800000"
"545963","Movie","Norm of the North: Keys to the Kingdom","Tim Maltby","Andrew Toth, Maya Kay, Jennifer Cameron, Cole Howard, Lee Tockar","India, United States of America","2018-08-31","2018","5.0","","Animation, Comedy, Family","en","When Norm returns to New York, he is falsely accused of a crime and must work with his pals to get the case dismissed while also protecting his kingdom in a winner-take-all hockey tournament.","10.301","37","5.0","0","0"
"504231","Movie","Sarkar","A.R. Murugadoss","Vijay, Keerthy Suresh, Varalaxmi Sarathkumar, Prem, Yogi Babu","India","2018-11-06","2018","5.796","","Action, Drama","ta","NRI corporate Sundar Ramasamy comes to India to vote, only to learn that his vote has already been cast. While he reclaims his right legally, it also sets in motion a chain of events that eventually lead to him entering the political fray, trying to change the system.","9.903","71","5.796","0","0"
"533991","Movie","Stree","Amar Kaushik","Rajkummar Rao, Shraddha Kapoor, Aparshakti Khurana, Abhishek Banerjee, Pankaj Tripathi","India","2018-08-31","2018","6.9","","Horror, Comedy","hi","Set in the town of Chanderi, Stree is based on the urban legend of Nale Ba that went viral in Karnataka in the 1990s, and features Shraddha Kapoor and Rajkummar Rao in pivotal roles.","9.155","156","6.9","1700000","22000000"
"472138","Movie","Thugs of Hindostan","Vijay Krishna Acharya","Amitabh Bachchan, Aamir Khan, Katrina Kaif, Fatima Sana Shaikh, Mohammed Zeeshan Ayyub","India, Malta, Thailand","2018-11-07","2018","5.4","","Adventure, Action","hi","After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.","8.781","109","5.4","31000000","3136000"
"496316","Movie","Baaghi 2","Ahmed Khan","Tiger Shroff, Disha Patani, Manoj Bajpayee, Randeep Hooda, Darshan Kumaar","India, Thailand","2018-03-30","2018","5.9","","Action, Crime, Adventure, Mystery, Thriller","hi","A battle-hardened army officer goes in search of his ex-lover's child who is mysteriously kidnapped. Neha reaches out to the only person who can help her with her plight, Ronnie. He goes deep into the underbelly of Goa, facing off against drug lords, menacing Russian henchmen, and blood thirsty animals. Daring stunts, chase sequences, air strikes, bomb blasts and other large-scale action sequences will be done with a bona-fide, larger than life approach, truly making it a spectacle.","8.724","74","5.9","0","0"
"441717","Movie","96","C. Prem Kumar","Vijay Sethupathi, Trisha Krishnan, Aditya Baskar, Gouri G Kishan, Devadarshini","India","2018-10-04","2018","7.5","","Romance","ta","Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.","8.574","118","7.5","0","0"
"496076","Movie","Zero","Aanand L. Rai","Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Tigmanshu Dhulia, Abhay Deol","India","2018-12-21","2018","5.1","","Romance, Drama, Comedy","hi","Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.","8.475","103","5.1","26000000","0"
"465642","Movie","Parmanu: The Story of Pokhran","Abhishek Sharma","John Abraham, Diana Penty, Boman Irani, Zachary Coffin, Mark Bennington","India","2018-05-25","2018","7.0","","Drama, Action, History","hi","A look at India's second confidential nuclear test series at Pokhran lead by Dr. APJ Abdul Kalam, during the time of PM Atal Bihari Vajpayee's tenure.","8.289","103","7.0","7405000","0"
"373449","Movie","2.0","Shankar","Rajinikanth, Akshay Kumar, Amy Jackson, Sudhanshu Pandey, Adil Hussain","India","2018-11-29","2018","5.9","","Action, Science Fiction, Fantasy","ta","An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.","8.222","155","5.9","77000000","114629169"
"436549","Movie","The Field Guide to Evil","Severin Fiala, Agnieszka Smoczyńska, Ashim Ahluwalia, Can Evrenol, Yannis Veslemes, Veronika Franz, Peter Strickland, Katrin Gebbe, Calvin Lee Reeder","Marlene Hauser, Luzia Oppermann, Birgit Minichmayr, Naz Sayıner, Andrzej Konopka","Austria, Greece, Hungary, India, New Zealand, Poland, Turkey, United States of America","2018-10-11","2018","5.6","","Horror","en","A feature-length anthology film. They are known as myths, lore, and folktales. Created to give logic to mankind’s darkest fears, these stories laid the foundation for what we now know as the horror genre.","8.177","109","5.6","0","0"
"493623","Movie","Hichki","Siddharth P. Malhotra","Rani Mukerji, Neeraj Kabi, Rohit Saraf, Sachin Pilgaonkar, Asif Basra","India","2018-03-23","2018","7.6","","Drama, Comedy","hi","Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.","8.142","138","7.6","2000000","25629954"
"524288","Movie","Period. End of Sentence.","Rayka Zehtabchi","Arunachalam Muruganatham, Ajeya, Anita, Gouri Choudari, Shabana Khan","India","2018-04-05","2018","7.8","","Documentary","hi","In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.","7.905","237","7.8","0","0"
"410331","Movie","Vada Chennai","Vetrimaaran","Dhanush, Andrea Jeremiah, Samuthirakani, Daniel Balaji, Kishore","India","2018-10-17","2018","7.8","","Action, Crime, Drama","ta","A young carrom player in North Chennai becomes a reluctant participant in a war between two feuding gangsters.","7.388","93","7.8","0","0"
"447856","Movie","Pad Man","R. Balki","Akshay Kumar, Radhika Apte, Sonam Kapoor Ahuja, Jyoti Subhash, Mrinmayee Godbole","India, United States of America, Hong Kong","2018-02-09","2018","7.4","","Comedy, Drama","hi","Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.","7.31","208","7.4","10000000","23000000"
"496524","Movie","Simmba","Rohit Shetty","Ranveer Singh, Sara Ali Khan, Sonu Sood, Ashutosh Rana, Ashwini Kalsekar","India","2018-12-28","2018","6.1","","Action, Comedy, Crime, Drama","hi","A corrupt police officer enjoys all the perks of being an immoral and unethical police officer until an event which transforms his life completely and forces him to choose the righteous path.","7.302","82","6.1","0","0"
"503838","Movie","Raid","Raj Kumar Gupta","Ajay Devgn, Saurabh Shukla, Ileana D'Cruz, Gayathri Iyer, Sheeba Chaddha","India","2018-03-16","2018","7.2","","Crime, Drama, Thriller, Action","hi","An incorruptible IT officer Amay Patnaik (Ajay Devgn) gets an anonymous tip about a political leader Tauji’s (Saurabh Shukla) illegal assets. Patnaik plans an elaborate Raid on Tauji’s home and businesses.","7.197","99","7.2","0","0"
"496320","Movie","Race 3","Remo D'Souza","Salman Khan, Anil Kapoor, Bobby Deol, Jacqueline Fernandez, Daisy Shah","India","2018-06-15","2018","3.8","","Thriller, Action, Crime, Adventure","hi","The Singh family comprises of Shamsher his step-son Sikandar, twins Suraj and Sanjana. They run a business of illegal arms and trade with the help of their friend Yash. Things get dramatic when Jessica meets Sikandar and the family ties are strained under each character’s ulterior motives.","7.179","71","3.8","0","0"
"459713","Movie","Mahanati","Nag Ashwin","Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda, Prakash Raj","India","2018-05-09","2018","7.6","","Drama","te","Mahanati depicts the life and career of one of Telugu cinema's greatest and most iconic starlets, the first Indian female super star, Savitri.","6.999","47","7.6","4346100","11589600"
"534530","Movie","Aravindha Sametha","Trivikram Srinivas","N.T. Rama Rao Jr., Pooja Hegde, Jagapati Babu, Naveen Chandra, Eesha Rebba","India","2018-10-11","2018","7.2","","Action, Drama","te","A young scion of a powerful family with a long history of violence decides to put an end to the bloodshed which leads him to a path of self discovery.","6.919","29","7.2","0","0"
"554600","Movie","Uri: The Surgical Strike","Aditya Dhar","Vicky Kaushal, Paresh Rawal, Yami Gautam, Kirti Kulhari, Mohit Raina","India","2019-01-11","2019","7.025","","Action, Drama, War","hi","Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.","47.212","434","7.025","0","0"
"530915","Movie","1917","Sam Mendes","George MacKay, Dean-Charles Chapman, Mark Strong, Andrew Scott, Richard Madden","India, Spain, United Kingdom, United States of America","2019-12-25","2019","8.0","","War, History, Thriller, Drama","en","At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.","41.902","12611","8.0","100000000","394638258"
"522518","Movie","A Dog's Journey","Gail Mancuso","Marg Helgenberger, Betty Gilpin, Henry Lau, Kathryn Prescott, Dennis Quaid","Canada, China, India, United States of America","2019-05-03","2019","8.1","","Family, Adventure, Drama","en","A dog finds the meaning of his own existence through the lives of the humans he meets.","27.731","1537","8.1","16000000","78871079"
"416144","Movie","Hotel Mumbai","Anthony Maras","Dev Patel, Armie Hammer, Nazanin Boniadi, Tilda Cobham-Hervey, Anupam Kher","Australia, India, Singapore, United States of America, Indonesia","2019-03-14","2019","7.548","","Thriller, History, Drama, Action","en","Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.","24.859","1590","7.548","25000000","16900000"
"569594","Movie","Bharat","Ali Abbas Zafar","Salman Khan, Katrina Kaif, Disha Patani, Jackie Shroff, Shashank Arora","India","2019-06-05","2019","6.2","","Action, History, Drama","hi","At the cusp of India's birth as an Independent nation, a family makes an arduous journey to freedom at a cost. A young boy Bharat, makes a promise to his Father that he will keep his family together no matter what.","18.259","61","6.2","0","0"
"585268","Movie","War","Siddharth Anand","Hrithik Roshan, Tiger Shroff, Ashutosh Rana, Anupriya Goenka, Soni Razdan","India","2019-10-02","2019","6.8","","Action, Thriller, Adventure","hi","Khalid, entrusted with the task of eliminating former soldier turned rogue Kabir, engages in an epic battle with his mentor who taught him everything.","14.644","329","6.8","16000000","67450000"
"503129","Movie","Student of the Year 2","Punit Malhotra","Tiger Shroff, Ananya Panday, Tara Sutaria, Aditya Seal, Samir Soni","India","2019-05-10","2019","4.4","","Romance, Comedy, Drama","hi","A student must overcome bullies and hardships, both academic and romantic, in order to win his college's coveted Student of the Year trophy.","13.112","72","4.4","0","1635907"
"454292","Movie","Saaho","Sujeeth","Prabhas, Shraddha Kapoor, Neil Nitin Mukesh, Chunky Pandey, Mandira Bedi","India","2019-08-29","2019","5.9","","Action, Adventure, Thriller","te","A battle for power ensues as warring gangters thrive to gain possession of a ""black box"" that can make them richer than they already are, and an undercover cop intervenes with the help of his sharp intellect and an instinct to kill.","11.777","96","5.9","51000000","55000000"
"498448","Movie","Kesari","Anurag Singh","Akshay Kumar, Parineeti Chopra, Mir Sarwar, Ashwath Bhatt, 'Om' Rakesh Chaturvedi","India","2019-03-21","2019","7.1","","Action, Drama, History, War","hi","In 1897, an army of 21 Sikhs battles 10,000 Afghans to prevent the Saragarhi Fort from being taken down.","10.18","103","7.1","0","0"
"587030","Movie","Kaithi","Lokesh Kanagaraj","Karthi, Narain, Arjun Das, Harish Uthaman, George Mariyan","India","2019-10-25","2019","7.5","","Action, Thriller, Crime","ta","Dilli, a convicted criminal, is out on parole to meet his daughter. However, a drug bust sets him off on a mission to save the life of police officers.","9.705","116","7.5","0","0"
"560964","Movie","Junglee","Chuck Russell","Vidyut Jammwal, Pooja Sawant, Asha Bhat, Atul Kulkarni, Makrand Deshpande","India","2019-03-29","2019","6.8","","Action, Adventure","hi","A vet returns home to his father's elephant reserve where he encounters and fights an international poacher's racket.","9.633","104","6.8","0","0"
"556271","Movie","Kalank","Abhishek Varman","Alia Bhatt, Varun Dhawan, Aditya Roy Kapur, Sanjay Dutt, Madhuri Dixit","India","2019-04-17","2019","5.6","","Drama, Romance","hi","Set in 1945, in Pre-Independent India, the elite, opulent and solemn world of the Chaudhry family, and the wild, mysterious and musical underbelly of the town, Hira Mandi, clash when Roop Chaudhry encounters Zafar, a daredevil from Hira Mandi, unleashing deep-buried truths, secrets of betrayal and affairs that threaten to bring both worlds crashing down.","9.378","52","5.6","0","0"
"611748","Movie","Housefull 4","Farhad Samji","Akshay Kumar, Bobby Deol, Ritesh Deshmukh, Kriti Sanon, Pooja Hegde","India","2019-10-25","2019","5.7","","Comedy, Drama, Romance","hi","Three couples who get separated from each other due to an evil ploy, reincarnate after 600 years and meet each other as history repeats itself again and their respective partners get mixed up this time.","9.18","84","5.7","0","0"
"564701","Movie","Lucifer","Prithviraj Sukumaran","Mohanlal, Vivek Oberoi, Manju Warrier, Tovino Thomas, Indrajith Sukumaran","India","2019-03-28","2019","7.1","","Action, Drama, Thriller","ml","In God's own country, the supreme leader of the ruling party dies, leaving a huge vacuum, not only in the electoral and leadership sphere of the party but also that of the state. In the inevitable succession squabble and the power struggle that ensues, the thin line that separates good and bad becomes irrecoverably blurred and out of this seemingly endless mayhem, emerge forces that are hitherto unheard of.","9.014","58","7.1","0","28717000"
"597089","Movie","Article 15","Anubhav Sinha","Ayushmann Khurrana, Isha Talwar, Sayani Gupta, Kumud Mishra, Manoj Pahwa","India","2019-05-28","2019","7.5","","Crime, Drama, Thriller","hi","A young IPS officer’s new posting in rural India has him confronting caste disparities and uncomfortable truths in the face of a gruesome crime. When three girls go missing in the fictional village of Lalgaon, two of them are found dead and there is no trace of the third one. Where is she and who is responsible for this heinous act?","8.909","151","7.5","0","0"
"658767","Movie","Intercourse","Tanveer Hashmi","Anushree Datta, Aman, Vipin Singh, Akhil Gautam, Saafia","India","2019-12-25","2019","6.0","","","hi","A story of a Horny couple that always wants to have sex..this leads to Hilarious situations! Enjoy the story and life of Married Bachelors.","8.729","1","6.0","0","0"
"596650","Movie","Chhichhore","Nitesh Tiwari","Sushant Singh Rajput, Shraddha Kapoor, Tahir Raj Bhasin, Varun Sharma, Naveen Polishetty","India","2019-09-05","2019","7.6","","Romance, Comedy, Drama","hi","Following a group of friends from university as they progress into middle-age life and go their own separate ways.","8.519","136","7.6","6825000","29353057"
"534993","Movie","Petta","Karthik Subbaraj","Rajinikanth, Nawazuddin Siddiqui, Vijay Sethupathi, Sananth, M. Sasikumar","India","2019-01-10","2019","7.1","","Drama, Action","ta","A hostel warden becomes the target of a dreaded politician and his gangster son, but little do they realise that it is they who should fear him.","7.891","81","7.1","0","0"
"643534","Movie","Good Newwz","Raj Mehta","Akshay Kumar, Diljit Dosanjh, Kareena Kapoor Khan, Kiara Advani, Tisca Chopra","India","2019-12-27","2019","6.7","","Romance, Comedy, Family, Drama","hi","Two couples with the same surnames pursue in-vitro fertilisation and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.","7.4","85","6.7","0","0"
"466550","Movie","Drive","Tarun Mansukhani","Sushant Singh Rajput, Jacqueline Fernandez, Vikramjeet Virk, Sapna Pabbi, Boman Irani","India","2019-11-01","2019","5.1","","Action, Thriller","hi","A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets.","7.307","57","5.1","0","0"
"500899","Movie","The Wedding Guest","Michael Winterbottom","Dev Patel, Radhika Apte, Jim Sarbh, Harish Khanna, Nish Nathwani","India, United Kingdom, United States of America","2019-03-01","2019","5.7","","Thriller","en","Jay is a man with a secret who travels from Britain to Pakistan to attend a wedding—armed with duct tape, a shotgun, and a plan to kidnap the bride-to-be. Jay and his hostage end up on the run across the border and through the railway stations, back alleys, and black markets of New Delhi.","7.305","147","5.7","0","386166"
"563309","Movie","Bigil","Atlee","Vijay, Nayanthara, Jackie Shroff, Kathir, Vivek","India","2019-10-17","2019","6.462","","Action, Family, Drama","ta","A do-gooder don wants his footballer son to uplift the life of his people by becoming a champion, but fate draws the youngster into a life of violence. Will he be able to fulfill his father’s dream when an opportunity comes his way seven years later?","7.291","66","6.462","0","0"
"496339","Movie","Dabangg 3","Prabhu Deva","Salman Khan, Sonakshi Sinha, Saiee Manjrekar, Sudeep, Dimple Kapadia","India","2019-12-20","2019","5.0","","Action, Comedy, Crime","hi","Chulbul this time has to take on a criminal named Balli Singh, who has disrupted other people's lives with his annoying antics.","7.183","55","5.0","0","0"
"491625","Movie","Gully Boy","Zoya Akhtar","Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz, Vijay Varma","India","2019-02-14","2019","7.33","","Drama, Music","hi","A coming-of-age story based on the lives of street rappers in Mumbai.","6.934","185","7.33","5782853","28299498"
"604822","Movie","Vanguard","Stanley Tong Gwai-Lai","Jackie Chan, Yang Yang, Allen Ai Lun, Jackson Lau Hok-Yin, Miya Muqi","China, Hong Kong, India, South Korea, Taiwan, United Kingdom","2020-09-30","2020","6.3","","Comedy, Thriller, Action, Adventure","zh","Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.","28.197","551","6.3","0","50866901"
"492611","Movie","The Turning","Floria Sigismondi","Mackenzie Davis, Finn Wolfhard, Brooklynn Prince, Mark Huberman, Niall Greig Fulton","India, United States of America","2020-01-23","2020","5.7","","Horror, Thriller","en","A young woman quits her teaching job to become a private tutor and governess for two wealthy young kids, but soon starts to suspect there’s more to their house than meets the eye.","19.053","981","5.7","14000000","19428166"
"571384","Movie","Come Play","Jacob Chase","Gillian Jacobs, John Gallagher Jr., Azhy Robertson, Winslow Fegley, Jayden Marine","India, United States of America","2020-10-28","2020","6.4","","Horror, Mystery, Thriller","en","A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.","15.87","683","6.4","9000000","8119285"
"628241","Movie","Ala Vaikunthapurramuloo","Trivikram Srinivas","Allu Arjun, Pooja Hegde, Murali Sharma, Jayaram, Sushanth","India","2020-01-12","2020","6.7","","Action, Comedy, Drama","te","Fate plays a vital role in connecting the life of Bantu, a son who seeks validation from his cold-hearted father with the life of Raj, whose millionaire father wishes that he was more assertive.","10.802","88","6.7","14000000","28859072"
"594669","Movie","Baaghi 3","Ahmed Khan","Tiger Shroff, Ritesh Deshmukh, Shraddha Kapoor, Ankita Lokhande, Jameel Khoury","India","2020-03-06","2020","6.5","","Action, Adventure, Thriller","hi","A man embarks on a bloody rampage to save his kidnapped brother.","10.582","117","6.5","7952450","18473570"
"589615","Movie","Raat Akeli Hai","Honey Trehan","Nawazuddin Siddiqui, Radhika Apte, Padmavati Rao, Shweta Tripathi Sharma, Aditya Srivastava","India","2020-07-31","2020","6.8","","Crime, Mystery, Thriller","hi","When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart.","9.154","69","6.8","0","0"
